1700042G15Rik,73349,,,,,,,,,
1700042O10Rik,73321,,,,,,,,,
1700044C05Rik,73306,,,,,,,,,
1700044K03Rik,67321,,,,,,,,,
1700045H11Rik,73348,,,,,,,,,
1700046C09Rik,73307,,,,,,,,,
1700047A11Rik,76604,,,,,,,,,
1700047F07Rik,102633724,,,,,,,,,
1700047G03Rik,73339,,,,,,,,,
1700047G07Rik,73323,,,,,,,,,
1700047K16Rik,73335,,,,,,,,,
1700047L14Rik,73295,,,,,,,,,
1700047M11Rik,67330,,,,,,,,,
1700047N06Rik,76603,,,,,,,,,
1700047O18Rik,73418,,,,,,,,,
1700048F04Rik,73396,,,,,,,,,
1700048M11Rik,100503166,,,,,,,,,
1700048O20Rik,69430,,,,,,,,,
1700049E15Rik,100039727,,,,,,,,,
1700049E22Rik,73395,,,,,,,,,
1700049J03Rik,73365,,,,,,,,,
1700049L16Rik,108950,,,,,,,,,
1700051A21Rik,73366,,,,,,,,,
1700051K13Rik,73352,,,,,,,,,
1700051O22Rik,,,,,,,,,,
1700052I22Rik,67340,,,,,,,,,
1700052K11Rik,73431,,,,,,,,,
1700052N19Rik,73419,,,,,,,,,
1700054A03Rik,78457,,,,,,,,,
1700054K19Rik,67336,,,,,,,,,
1700054M17Rik,73358,,,,,,,,,
1700054O19Rik,74272,,,,,,,,,
1700055D18Rik,73405,,,,,,,,,
1700056E22Rik,73363,,,,,,,,,
1700056N10Rik,73392,,,,,,,,,
1700057G04Rik,78459,,,,,,,,,
1700057H15Rik,78460,,,,,,,,,
1700057H21Rik,73375,,,,,,,,,
1700058P15Rik,73377,,,,,,,,,
1700060C20Rik,73399,,,,,,,,,
1700060J05Rik,73391,,,,,,,,,
1700061E18Rik,76991,,,,,,,,,
1700061F12Rik,73438,,,,,,,,,
1700061G19Rik,78625,,,,,,,,,
1700061H18Rik,73461,,,,,,,,,
1700061I17Rik,433646,,,,,,,,,
1700061J23Rik,76993,,,,,,,,,
1700063D05Rik,78500,,,,,,,,,
1700063H04Rik,74269,,,,,,,,,
1700063H06Rik,73364,,,,,,,,,
1700063I16Rik,78627,,,,,,,,,
1700064H15Rik,102633032,,,,,,,,,
1700064M15Rik,73457,,,,,,,,,
1700065D16Rik,73410,,,,,,,,,
1700065I16Rik,78462,,,,,,,,,
1700065J11Rik,73409,,,,,,,,,
1700065J18Rik,73455,,,,,,,,,
1700065L07Rik,73408,,,,,,,,,
1700065O20Rik,76609,,,,,,,,,
1700066B17Rik,73426,,,,,,,,,
1700066B19Rik,73449,,,,,,,,,
1700066J03Rik,67339,,,,,,,,,
1700066M21Rik,73467,,,,,,,,,
1700066O22Rik,74916,,,,,,,,,
1700067G17Rik,73475,,,,,,,,,
1700067K01Rik,73453,,,,,,,,,
1700067P10Rik,68224,,,,,,,,,
1700069B07Rik,76613,,,,,,,,,
1700069L16Rik,381707,,,,,,,,,
1700071G01Rik,73485,,,,,,,,,
1700071K01Rik,237880,,,,,,,,,
1700071M16Rik,73504,,,,,,,,,
1700072B07Rik,73529,,,,,,,,,
1700072G22Rik,73496,,,,,,,,,
1700073E17Rik,381827,,,,,,,,,
1700074A21Rik,73482,,,,,,,,,
1700074H08Rik,73480,,,,,,,,,
1700074P13Rik,73481,,,,,,,,,
1700080E11Rik,73532,,,,,,,,,
1700080G11Rik,73488,,,,,,,,,
1700080N15Rik,73489,,,,,,,,,
1700080O16Rik,74279,,,,,,,,,
1700081H04Rik,73477,,,,,,,,,
1700082M22Rik,105243269,,,,,,,,,
1700083H02Rik,67348,,,,,,,,,
1700084C06Rik,76618,,,,,,,,,
1700084E18Rik,67350,,,,,,,,,
1700084F23Rik,74280,,,,,,,,,
1700084M14Rik,73487,,,,,,,,,
1700086D15Rik,74282,,,,,,,,,
1700086L19Rik,74284,,,,,,,,,
1700086O06Rik,73516,,,,,,,,,
1700086P04Rik,67349,,,,,,,,,
1700087M22Rik,78467,,,,,,,,,
1700088E04Rik,27660,,,,,,,,,
1700092C10Rik,73554,,,,,,,,,
1700092C17Rik,74295,,,,,,,,,
1700092E19Rik,73576,,,,,,,,,
1700092K14Rik,73536,,,,,,,,,
1700092M07Rik,74307,,,,,,,,,
1700093J21Rik,74296,,,,,,,,,
1700093K21Rik,67358,,,,,,,,,
1700094D03Rik,73545,,,,,,,,,
1700094J05Rik,67523,,,,,,,,,
1700094M24Rik,74304,,,,,,,,,
1700095A13Rik,76995,,,,,,,,,
1700095A21Rik,67524,,,,,,,,,
1700095B10Rik,67360,,,,,,,,,
1700095J03Rik,74293,,,,,,,,,
1700095J07Rik,73574,,,,,,,,,
1700095J12Rik,73563,,,,,,,,,
1700095K22Rik,68228,,,,,,,,,
1700096J18Rik,67927,,,,,,,,,
1700096K18Rik,73571,,,,,,,,,
1700097M23Rik,73561,,,,,,,,,
1700097N02Rik,67522,,,,,,,,,
1700099I09Rik,76624,,,,,,,,,
1700100L14Rik,73584,,,,,,,,,
1700101E01Rik,329375,,,,,,,,,
1700101I11Rik,100504641,,,,,,,,,
1700101I19Rik,73589,,,,,,,,,
1700101O22Rik,73575,,,,,,,,,
1700102F20Rik,73577,,,,,,,,,
1700102P08Rik,112418,,,,,,,,,
1700104B16Rik,100504592,,,,,,,,,
1700105P06Rik,654802,68229,,,,,,,,
1700108F19Rik,73272,,,,,,,,,
1700108J01Rik,68245,,,,,,,,,
1700108N11Rik,74301,107586,,,,,,,,
1700109F18Rik,73429,,,,,,,,,
1700109G14Rik,67355,,,,,,,,,
1700109G15Rik,78471,,,,,,,,,
1700109H08Rik,77036,,,,,,,,,
1700109I08Rik,73591,,,,,,,,,
1700110C19Rik,76634,,,,,,,,,
1700110I01Rik,73549,,,,,,,,,
1700110K17Rik,73558,,,,,,,,,
1700112D23Rik,73611,,,,,,,,,
1700112E06Rik,76633,,,,,,,,,
1700112J05Rik,68246,,,,,,,,,
1700112J16Rik,76628,,,,,,,,,
1700112K13Rik,73596,,,,,,,,,
1700112L15Rik,73594,,,,,,,,,
1700113A16Rik,76642,,,,,,,,,
1700113H08Rik,76640,,,,,,,,,
1700116B05Rik,78639,,,,,,,,,
1700119H24Rik,76649,,,,,,,,,
1700119I11Rik,78479,,,,,,,,,
1700120B22Rik,641387,,,,,,,,,
1700120C14Rik,73600,,,,,,,,,
1700120C18Rik,76662,,,,,,,,,
1700120G07Rik,74314,,,,,,,,,
1700120G11Rik,73599,,,,,,,,,
1700120K04Rik,68232,,,,,,,,,
1700120O09Rik,76656,,,,,,,,,
1700121C08Rik,105244677,,,,,,,,,
1700121L03Rik,76660,,,,,,,,,
1700121N20Rik,76639,,,,,,,,,
1700122D07Rik,76661,,,,,,,,,
1700122E12Rik,73619,,,,,,,,,
1700122O11Rik,76651,,,,,,,,,
1700123K08Rik,76658,,,,,,,,,
1700123L14Rik,78482,,,,,,,,,
1700123M08Rik,100503636,,,,,,,,,
1700123O12Rik,73624,,,,,,,,,
1700123O20Rik,58248,,,,,,,,,
1700124L16Rik,67934,,,,,,,,,
1700125G22Rik,76657,,,,,,,,,
1700125H03Rik,73609,,,,,,,,,
1700125H20Rik,73634,,,,,,,,,
1700126A01Rik,105243927,,,,,,,,,
1700126G02Rik,76648,,,,,,,,,
1700128A07Rik,73631,,,,,,,,,
1700128E19Rik,73618,,,,,,,,,
1700128F08Rik,76669,,,,,,,,,
1700129C05Rik,67932,,,,,,,,,
1700129L04Rik,,,,,,,,,,
1810006J02Rik,69030,,,,,,,,,
1810007D17Rik,69055,,,,,,,,,
1810008I18Rik,100503969,,,,,,,,,
1810009A15Rik,66276,,,,,,,,,
1810010D01Rik,100040049,,,,,,,,,
1810010H24Rik,69066,,,,,,,,,
1810011H11Rik,69069,,,,,,,,,
1810011O10Rik,69068,,,,,,,,,
1810012K16Rik,69108,,,,,,,,,
1810013D15Rik,69042,,,,,,,,,
1810013L24Rik,69053,,,,,,,,,
1810014B01Rik,66263,,,,,,,,,
1810017P11Rik,69044,,,,,,,,,
1810019D21Rik,69771,,,,,,,,,
1810019N24Rik,69086,,,,,,,,,
1810020O05Rik,613264,,,,,,,,,
1810021B22Rik,69120,,,,,,,,,
1810022K09Rik,69126,,,,,,,,,
1810024B03Rik,329509,,,,,,,,,
1810026B05Rik,69170,,,,,,,,,
1810026J23Rik,69773,,,,,,,,,
1810030O07Rik,69155,,,,,,,,,
1810032O08Rik,66293,,,,,,,,,
1810034E14Rik,66503,,,,,,,,,
1810037I17Rik,67704,,,,,,,,,
1810041H14Rik,78312,,,,,,,,,
1810041L15Rik,72301,,,,,,,,,
1810043G02Rik,67884,,,,,,,,,
1810043H04Rik,208501,,,,,,,,,
1810044D09Rik,69798,,,,,,,,,
1810046K07Rik,69809,,,,,,,,,
1810053B23Rik,69857,,,,,,,,,
1810055G02Rik,72056,,,,,,,,,
1810058I24Rik,67705,,,,,,,,,
1810059C17Rik,69818,,,,,,,,,
1810059H22Rik,69820,,,,,,,,,
1810062G17Rik,72282,,,,,,,,,
1810062O18Rik,75602,,,,,,,,,
1810063I02Rik,69854,,,,,,,,,
1810064F22Rik,69862,,,,,,,,,
1810065E05Rik,69864,,,,,,,,,
2010001A14Rik,76516,,,,,,,,,
2010001K21Rik,69829,,,,,,,,,
2010003K11Rik,69861,,,,,,,,,
2010003O02Rik,100504309,,,,,,,,,
2010005H15Rik,76770,,,,,,,,,
2010007H06Rik,102635498,,,,,,,,,
2010008C14Rik,69859,,,,,,,,,
2010009K17Rik,72340,,,,,,,,,
2010010A06Rik,100503117,,,,,,,,,
2010012O05Rik,66439,,,,,,,,,
2010013B24Rik,72079,,,,,,,,,
2010015M23Rik,72087,,,,,,,,,
2010016I18Rik,69206,,,,,,,,,
2010103J01Rik,69889,,,,,,,,,
2010106E10Rik,67715,,,,,,,,,
2010107E04Rik,70257,,,,,,,,,
2010107G23Rik,69894,,,,,,,,,
2010109A12Rik,75610,,,,,,,,,
2010109I03Rik,67038,,,,,,,,,
2010110K18Rik,100503082,,,,,,,,,
2010111I01Rik,72061,,,,,,,,,
2010204K13Rik,68355,,,,,,,,,
2010300C02Rik,72097,,,,,,,,,
2010300F17Rik,69884,,,,,,,,,
2010308F09Rik,72122,,,,,,,,,
2010309G21Rik,70018,,,,,,,,,
2010310C07Rik,72131,,,,,,,,,
2010315B03Rik,630836,,,,,,,,,
2010320M18Rik,72093,,,,,,,,,
2010320O07Rik,69881,,,,,,,,,
2200002D01Rik,72275,,,,,,,,,
2200002J24Rik,69147,,,,,,,,,
2210008F06Rik,70057,,,,,,,,,
2210010C04Rik,67373,,,,,,,,,
2210011C24Rik,70134,,,,,,,,,
2210011K15Rik,72365,,,,,,,,,
2210013O21Rik,70123,,,,,,,,,
2210016F16Rik,70153,,,,,,,,,
2210016L21Rik,72357,,,,,,,,,
2210018M11Rik,233545,,,,,,,,,
2210019I11Rik,70147,,,,,,,,,
2210404O09Rik,70081,,,,,,,,,
2210406H18Rik,70133,,,,,,,,,
2210406O10Rik,76710,,,,,,,,,
2210407C18Rik,78354,,,,,,,,,
2210408F21Rik,73652,,,,,,,,,
2210408I21Rik,72371,,,,,,,,,
2210409E12Rik,72381,,,,,,,,,
2210417A02Rik,70138,,,,,,,,,
2210417K05Rik,70162,,,,,,,,,
2300009A05Rik,69478,,,,,,,,,
2310001H17Rik,76432,,,,,,,,,
2310001K24Rik,69517,,,,,,,,,
2310002F09Rik,100504720,,,,,,,,,
2310002L09Rik,71886,,,,,,,,,
2310003H01Rik,71885,,,,,,,,,
2310007B03Rik,71874,,,,,,,,,
2310008N11Rik,72316,,,,,,,,,
2310009A05Rik,66364,,,,,,,,,
2310009B15Rik,69549,,,,,,,,,
2310010G23Rik,69591,,,,,,,,,
2310010J17Rik,78329,,,,,,,,,
2310011J03Rik,66374,,,,,,,,,
2310014F06Rik,69625,,,,,,,,,
2310015A10Rik,69548,,,,,,,,,
2310016D23Rik,76443,,,,,,,,,
2310016G11Rik,69578,,,,,,,,,
2310022A10Rik,66367,,,,,,,,,
2310022B05Rik,69551,,,,,,,,,
2310026I22Rik,69593,,,,,,,,,
2310026L22Rik,69594,,,,,,,,,
2310030G06Rik,66952,,,,,,,,,
2310031A07Rik,69621,,,,,,,,,
2310033P09Rik,67862,,,,,,,,,
2310034G01Rik,75579,,,,,,,,,
2310035C23Rik,227446,,,,,,,,,
2310036O22Rik,68544,,,,,,,,,
2310039H08Rik,67101,,,,,,,,,
2310039L15Rik,69629,,,,,,,,,
2310040G07Rik,70284,,,,,,,,,
2310040G24Rik,381792,,,,,,,,,
2310043L19Rik,75589,,,,,,,,,
2310043M15Rik,102633000,,,,,,,,,
2310043P16Rik,70135,,,,,,,,,
2310044G17Rik,217732,,,,,,,,,
2310045N01Rik,105980076,72368,,,,,,,,
2310047D07Rik,69657,,,,,,,,,
2310047M10Rik,71923,,,,,,,,,
2310057M21Rik,68277,,,,,,,,,
2310058D17Rik,75694,,,,,,,,,
2310061I04Rik,69662,,,,,,,,,
2310067B10Rik,71947,,,,,,,,,
2310068J16Rik,70281,,,,,,,,,
2310069B03Rik,69652,,,,,,,,,
2310069G16Rik,69659,,,,,,,,,
2310074N15Rik,75588,,,,,,,,,
2310075C17Rik,70194,,,,,,,,,
2310081O03Rik,72406,,,,,,,,,
2410002F23Rik,668661,,,,,,,,,
